Laplace_or_double_exponential,3,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",,-3030.344,0.241,1,99.68,dwave,True,0.5521774291992188,1000
Laplace_or_double_exponential,3,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",,-3030.344,1,1,0.0003848075866699219,exact dwave,True,0.5521774291992188,1000
Laplace_or_double_exponential,3,[0. 0. 1. 1. 0. 0. 0.],11,-3030.344,0.0400390625,1,1.7321598529815674,QAOA,True,0.5521774291992188,1000
Laplace_or_double_exponential,3,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",,-330.34400000000005,0.2,1,92.56,dwave,True,0.5540847778320312,100
Laplace_or_double_exponential,3,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",,-330.34400000000005,1,1,0.0003910064697265625,exact dwave,True,0.5540847778320312,100
Laplace_or_double_exponential,3,[1. 0. 0. 0. 0. 1. 0.],7,-330.252,0.029296875,2,1.057544231414795,QAOA,False,0.5540847778320312,100
Laplace_or_double_exponential,3,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",,-3030.344,0.072,5,95.24,dwave,True,0.6082057952880859,1000
Laplace_or_double_exponential,3,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",,-3030.344,1,1,0.00039505958557128906,exact dwave,True,0.6082057952880859,1000
Laplace_or_double_exponential,3,[0. 0. 1. 1. 0. 0. 0.],11,-3030.344,0.0400390625,1,2.026331663131714,QAOA,True,0.6082057952880859,1000
Laplace_or_double_exponential,2,"[1.0, 1.0, 0.0]",,-219.943,0.59,1,91.24,dwave,True,0.064849853515625,100
Laplace_or_double_exponential,2,"[1.0, 1.0, 0.0]",,-219.943,1,1,0.00017881393432617188,exact dwave,True,0.064849853515625,100
Laplace_or_double_exponential,2,[1. 1. 0.],1,-219.943,0.2705078125,1,0.12041378021240234,QAOA,True,0.064849853515625,100
